Date,Open,High,Low,Close,Adj Close,Volume
2019-12-17,18.540001,18.700001,18.309999,18.440001,18.440001,1647800
2019-12-18,18.480000,19.000000,18.480000,18.639999,18.639999,1277700
2019-12-19,18.580000,19.670000,18.500000,19.410000,19.410000,2101700
2019-12-20,19.400000,20.000000,19.049999,19.830000,19.830000,10931400
2019-12-23,19.790001,19.850000,19.340000,19.700001,19.700001,1789700
2019-12-24,19.690001,19.790001,19.350000,19.750000,19.750000,488900
2019-12-26,19.820000,20.110001,19.660000,19.860001,19.860001,750300
2019-12-27,19.990000,20.000000,19.250000,19.520000,19.520000,1046900
2019-12-30,19.540001,19.940001,18.940001,19.049999,19.049999,1183300
2019-12-31,18.959999,19.639999,18.959999,19.559999,19.559999,1112400
2020-01-02,19.570000,19.809999,18.879999,19.230000,19.230000,1233600
2020-01-03,19.020000,19.360001,18.719999,18.889999,18.889999,1751000
2020-01-06,18.700001,18.740000,18.010000,18.129999,18.129999,1606500
2020-01-07,18.150000,18.320000,17.680000,17.780001,17.780001,1461400
2020-01-08,17.990000,18.080000,17.760000,17.980000,17.980000,1041600
2020-01-09,18.000000,18.549999,17.900000,18.400000,18.400000,1495700
2020-01-10,21.000000,21.000000,19.049999,19.139999,19.139999,4504700
2020-01-13,19.260000,20.360001,18.600000,20.260000,20.260000,2207500
2020-01-14,20.450001,20.497999,19.549999,20.000000,20.000000,1782800
2020-01-15,19.940001,20.580000,19.940001,20.240000,20.240000,2055000
2020-01-16,21.680000,21.870001,20.770000,21.010000,21.010000,4918400
2020-01-17,21.500000,21.500000,20.549999,20.620001,20.620001,3348400
2020-01-21,20.790001,21.490000,20.645000,20.940001,20.940001,2089600
2020-01-22,22.080000,23.200001,21.700001,21.969999,21.969999,10920700
2020-01-23,22.170000,22.650000,21.400000,21.469999,21.469999,3663900
2020-01-24,21.600000,21.879000,20.900000,21.120001,21.120001,2947800
2020-01-27,22.100000,23.120001,21.120001,22.740000,22.740000,10294700
2020-01-28,23.500000,23.500000,21.850000,22.360001,22.360001,5649300
2020-01-29,22.230000,22.340000,20.450001,20.549999,20.549999,4671900
2020-01-30,21.049999,21.740000,20.799999,20.990000,20.990000,3061800
2020-01-31,21.139999,21.320000,20.049999,20.510000,20.510000,2833600
2020-02-03,20.660000,21.059999,19.700001,20.379999,20.379999,3214600
2020-02-04,20.090000,20.879999,19.750000,20.870001,20.870001,1824400
2020-02-05,20.990000,21.200001,19.670000,20.049999,20.049999,2656800
2020-02-06,20.270000,20.320000,19.700001,19.879999,19.879999,1929700
2020-02-07,19.790001,23.389999,19.790001,23.240000,23.240000,10144200
2020-02-10,23.500000,23.950001,22.382999,23.650000,23.650000,9356800
2020-02-11,22.090000,22.740000,21.280001,21.350000,21.350000,6188300
2020-02-12,19.639999,19.670000,18.500000,19.010000,19.010000,19231800
2020-02-13,19.360001,19.799999,18.889999,19.045000,19.045000,6837000
2020-02-14,19.270000,19.290001,18.850000,19.000000,19.000000,5384500
2020-02-18,19.139999,19.350000,18.570000,18.910000,18.910000,4121900
2020-02-19,19.090000,19.240000,18.725000,18.920000,18.920000,3148000
2020-02-20,18.860001,19.170000,18.420000,18.540001,18.540001,4562200
2020-02-21,18.469999,18.549999,17.910000,18.230000,18.230000,3651100
2020-02-24,19.230000,19.280001,18.299999,18.590000,18.590000,7605400
2020-02-25,22.150000,26.549999,20.510000,23.760000,23.760000,65001900
2020-02-26,29.049999,29.980000,27.080000,29.160000,29.160000,76444500
2020-02-27,35.880001,36.000000,23.049999,26.160000,26.160000,68256300
2020-02-28,23.379999,25.950001,22.014999,25.930000,25.930000,24425100
2020-03-02,27.000000,30.750000,25.209999,29.879999,29.879999,33084000
2020-03-03,27.804001,28.600000,26.600000,27.910000,27.910000,17599100
2020-03-04,27.990000,28.719999,26.799999,27.490000,27.490000,11817700
2020-03-05,27.490000,28.950001,26.535000,28.010000,28.010000,14670000
2020-03-06,27.980000,29.799999,27.670000,29.610001,29.610001,21097500
2020-03-09,30.000000,30.000000,24.160000,24.290001,24.290001,14124100
2020-03-10,25.709999,25.940001,21.280001,22.340000,22.340000,13019500
2020-03-11,22.540001,25.749001,22.524000,23.610001,23.610001,14809600
2020-03-12,22.900000,24.280001,21.900000,22.299999,22.299999,11305300
2020-03-13,23.000000,23.469999,19.309999,21.299999,21.299999,11853100
2020-03-16,23.760000,27.799999,22.219999,26.490000,26.490000,39850800
2020-03-17,29.360001,32.700001,27.315001,28.180000,28.180000,44484100
2020-03-18,27.129999,32.540001,26.549999,31.580000,31.580000,28702300
2020-03-19,32.779999,34.980000,25.190001,28.270000,28.270000,36952800
2020-03-20,29.250000,30.230000,26.200001,28.200001,28.200001,16522400
2020-03-23,28.709999,29.809999,26.250000,26.570000,26.570000,11080800
2020-03-24,27.090000,27.250000,24.360001,25.820000,25.820000,12550500
2020-03-25,25.000000,27.980000,24.790001,27.129999,27.129999,9651500
2020-03-26,27.559999,28.790001,27.559999,27.940001,27.940001,5570800
2020-03-27,28.370001,31.090000,27.950001,30.049999,30.049999,12408300
2020-03-30,30.590000,31.690001,28.270000,30.480000,30.480000,10749900
2020-03-31,30.600000,30.980000,29.200001,29.950001,29.950001,6022100
2020-04-01,30.049999,30.940001,29.440001,29.670000,29.670000,7004600
2020-04-02,30.600000,33.389999,29.840000,33.200001,33.200001,15934400
2020-04-03,32.810001,35.660000,32.720001,34.840000,34.840000,16896200
2020-04-06,34.910000,35.185001,33.330002,34.639999,34.639999,10841600
2020-04-07,33.810001,34.029999,30.980000,32.020000,32.020000,10104300
2020-04-08,32.360001,32.939999,31.750000,32.419998,32.419998,4119800
2020-04-09,32.549999,32.919998,31.320000,31.860001,31.860001,4861800
2020-04-13,32.000000,32.980000,31.709999,32.900002,32.900002,5603900
2020-04-14,34.000000,34.990002,33.150002,34.660000,34.660000,8126900
2020-04-15,34.639999,38.450001,33.720001,37.250000,37.250000,15683000
2020-04-16,38.074001,41.549999,36.619999,40.599998,40.599998,20670700
2020-04-17,48.990002,49.000000,43.380001,46.849998,46.849998,32286000
2020-04-20,45.000000,54.950001,44.509998,51.689999,51.689999,34102500
2020-04-21,53.000000,56.380001,43.110001,49.259998,49.259998,39642000
2020-04-22,50.610001,51.820000,49.060001,51.200001,51.200001,11690400
2020-04-23,49.099998,50.700001,46.889999,47.439999,47.439999,15152400
2020-04-24,47.150002,50.500000,47.141998,50.500000,50.500000,11712500
2020-04-27,51.529999,51.700001,47.299999,48.049999,48.049999,13744400
2020-04-28,50.400002,50.450001,47.169998,47.880001,47.880001,13067200
2020-04-29,46.599998,46.950001,45.009998,46.369999,46.369999,11762000
2020-04-30,46.779999,48.369999,45.820000,45.990002,45.990002,7741900
2020-05-01,48.709999,50.450001,46.290001,47.930000,47.930000,21701300
2020-05-04,48.049999,50.500000,48.000000,50.500000,50.500000,10460500
2020-05-05,50.480000,50.959999,47.230000,49.340000,49.340000,11160200
2020-05-06,48.450001,49.250000,47.520000,48.950001,48.950001,6692300
2020-05-07,55.779999,55.990002,51.060001,53.189999,53.189999,30942700
2020-05-08,53.060001,59.880001,52.150002,59.250000,59.250000,24135500
2020-05-11,59.599998,67.669998,59.139999,66.900002,66.900002,34852000
2020-05-12,65.989998,68.489998,62.020000,62.349998,62.349998,25934500
2020-05-13,63.799999,66.970001,60.290001,65.180000,65.180000,22126000
2020-05-14,64.790001,65.389999,61.439999,64.559998,64.559998,12198200
2020-05-15,63.790001,67.669998,63.009998,66.690002,66.690002,16341900
2020-05-18,86.139999,87.000000,75.660004,80.000000,80.000000,81209400
2020-05-19,78.070000,79.750000,70.320000,71.669998,71.669998,64932300
2020-05-20,70.010002,74.480003,67.410004,73.470001,73.470001,53655300
2020-05-21,73.050003,73.160004,65.309998,67.050003,67.050003,35318000
2020-05-22,69.930000,70.599998,67.139999,69.000000,69.000000,28912700
2020-05-26,66.400002,66.589996,57.049999,57.709999,57.709999,40332600
2020-05-27,51.200001,53.340000,46.130001,52.180000,52.180000,59514700
2020-05-28,53.500000,59.110001,53.349998,55.540001,55.540001,32258900
2020-05-29,57.450001,61.650002,56.560001,61.500000,61.500000,38224900
2020-06-01,62.759998,63.900002,60.509998,62.180000,62.180000,21257500
2020-06-02,58.700001,59.950001,55.355000,59.869999,59.869999,21701100
2020-06-03,57.509998,63.369999,57.099998,59.889999,59.889999,20811500
2020-06-04,61.610001,61.930000,58.520000,60.590000,60.590000,13504000
2020-06-05,58.490002,59.189999,56.630001,58.189999,58.189999,14677900
2020-06-08,58.299999,59.380001,56.720001,59.099998,59.099998,11249300
2020-06-09,58.549999,59.404999,57.730000,58.230000,58.230000,7600200
2020-06-10,58.799999,60.720001,58.599998,60.070000,60.070000,11074400
2020-06-11,62.950001,66.686996,58.770000,60.200001,60.200001,32085200
2020-06-12,62.355000,63.630001,60.290001,62.000000,62.000000,14710700
2020-06-15,65.900002,66.980003,63.424000,66.570000,66.570000,19339300
2020-06-16,66.309998,66.599998,62.599998,64.339996,64.339996,16537800
2020-06-17,63.599998,65.879997,62.580002,63.310001,63.310001,13589700
2020-06-18,63.029999,65.400002,62.580002,64.949997,64.949997,10914400
2020-06-19,64.989998,66.449997,64.010002,66.349998,66.349998,16076700
2020-06-22,65.919998,66.290001,62.119999,64.750000,64.750000,13586400
2020-06-23,64.099998,65.080002,62.740002,62.939999,62.939999,12361300
2020-06-24,63.230000,66.155998,63.139999,64.839996,64.839996,14377100
2020-06-25,67.000000,67.000000,58.509998,62.000000,62.000000,26905700
2020-06-26,60.709999,62.290001,59.139999,61.279999,61.279999,13866300
2020-06-29,61.820000,63.000000,59.400002,62.080002,62.080002,8074200
2020-06-30,62.180000,65.158997,61.799999,64.209999,64.209999,11955200
2020-07-01,63.000000,63.730000,59.119999,61.590000,61.590000,17916500
2020-07-02,60.000000,61.799999,55.810001,58.570000,58.570000,26544400
2020-07-06,58.549999,60.730000,57.099998,59.150002,59.150002,9977300
2020-07-07,58.799999,61.500000,57.439999,61.090000,61.090000,8886800
2020-07-08,60.790001,62.459999,59.450001,61.580002,61.580002,7590900
2020-07-09,62.090000,65.349998,58.880001,64.959999,64.959999,20646100
2020-07-10,64.650002,64.930000,62.320000,62.610001,62.610001,7407500
2020-07-13,63.889999,77.750000,63.799999,71.779999,71.779999,56617300
2020-07-14,74.000000,76.948997,70.620003,75.040001,75.040001,38708800
2020-07-15,87.519997,88.370003,78.010002,80.220001,80.220001,90756100
2020-07-16,80.160004,84.290001,79.599998,81.809998,81.809998,27277400
2020-07-17,83.349998,95.209999,82.610001,94.849998,94.849998,103509200
2020-07-20,87.860001,90.849998,78.050003,82.680000,82.680000,78391300
2020-07-21,80.910004,82.430000,79.070000,80.860001,80.860001,26185600
2020-07-22,79.610001,84.120003,79.110001,83.224998,83.224998,27274000
2020-07-23,82.050003,82.680000,72.199997,75.330002,75.330002,29288100
